Frame,BodyID,Shape,PosX,PosY,Angle,VelX,VelY,AngVel
51,1,Box,-0.526614,1.02606,-1.51748,-0.811143,0.0180629,0.00451411
52,0,Box,0,0,0,0,0,0
52,1,Box,-0.540133,1.02364,-1.51741,-0.811143,-0.14527,0.00451411
53,0,Box,0,0,0,0,0,0
53,1,Box,-0.552988,1.02181,-1.52465,-0.771307,-0.109425,-0.43457
54,0,Box,0,0,0,0,0,0
54,1,Box,-0.565704,1.01796,-1.53345,-0.762958,-0.231014,-0.527719
55,0,Box,0,0,0,0,0,0
55,1,Box,-0.578126,1.01286,-1.54557,-0.745305,-0.30608,-0.727547
56,0,Box,0,0,0,0,0,0
56,1,Box,-0.590548,1.00504,-1.5577,-0.745305,-0.469414,-0.727547
57,0,Box,0,0,0,0,0,0
57,1,Box,-0.602413,0.997275,-1.57637,-0.711928,-0.465863,-1.12017
58,0,Box,0,0,0,0,0,0
58,1,Box,-0.612951,0.99873,-1.55541,-0.632273,0.0872842,1.25756
59,0,Box,0,0,0,0,0,0
59,1,Box,-0.622073,1.00454,-1.55105,-0.547295,0.348843,0.261474
60,0,Box,0,0,0,0,0,0
60,1,Box,-0.631194,1.00764,-1.54669,-0.547295,0.185509,0.261474
61,0,Box,0,0,0,0,0,0
61,1,Box,-0.640099,1.00909,-1.54484,-0.534273,0.0872817,0.110914
62,0,Box,0,0,0,0,0,0
62,1,Box,-0.648735,1.00916,-1.54609,-0.518166,0.00448605,-0.0747873
63,0,Box,0,0,0,0,0,0
63,1,Box,-0.657119,1.00778,-1.55025,-0.503031,-0.0831714,-0.249624
64,0,Box,0,0,0,0,0,0
64,1,Box,-0.665248,1.00494,-1.55738,-0.48774,-0.170051,-0.427421
65,0,Box,0,0,0,0,0,0
65,1,Box,-0.673128,1.00063,-1.56743,-0.472792,-0.258644,-0.60317
66,0,Box,0,0,0,0,0,0
66,1,Box,-0.680764,0.99482,-1.58039,-0.458163,-0.348836,-0.777822
67,0,Box,0,0,0,0,0,0
67,1,Box,-0.688176,0.995362,-1.56571,-0.444744,0.0325004,0.881075
68,0,Box,0,0,0,0,0,0
