Frame,BodyID,Shape,PosX,PosY,Angle,VelX,VelY,AngVel
21,3,Box,0,-0.689425,0,0,-3.597,0
21,4,Box,0.05,3.31058,0,0,-3.597,0
22,0,Box,0,-10,0,0,0,0
22,1,Box,-9.56791,-8.00279,-0.00125277,13.4046,-0.000143539,-0.00328514
22,2,Box,5,4.2479,0.785,0,-3.7605,0
22,3,Box,0,-0.7521,0,0,-3.7605,0
22,4,Box,0.05,3.2479,0,0,-3.7605,0
23,0,Box,0,-10,0,0,0,0
23,1,Box,-9.34566,-8.00279,-0.00130754,13.3352,-0.000142575,-0.0032865
23,2,Box,5,4.1825,0.785,0,-3.924,0
23,3,Box,0,-0.8175,0,0,-3.924,0
23,4,Box,0.05,3.1825,0,0,-3.924,0
24,0,Box,0,-10,0,0,0,0
24,1,Box,-9.12456,-8.00279,-0.00136234,13.2659,-0.00014158,-0.00328788
24,2,Box,5,4.11437,0.785,0,-4.0875,0
24,3,Box,0,-0.885625,0,0,-4.0875,0
24,4,Box,0.05,3.11437,0,0,-4.0875,0
25,0,Box,0,-10,0,0,0,0
25,1,Box,-8.90462,-8.0028,-0.00141716,13.1965,-0.00014059,-0.00328927
25,2,Box,5,4.04352,0.785,0,-4.251,0
25,3,Box,0,-0.956475,0,0,-4.251,0
25,4,Box,0.05,3.04352,0,0,-4.251,0
26,0,Box,0,-10,0,0,0,0
26,1,Box,-8.68583,-8.0028,-0.00147201,13.1271,-0.000139615,-0.00329063
26,2,Box,5,3.96995,0.785,0,-4.4145,0
26,3,Box,0,-1.03005,0,0,-4.4145,0
26,4,Box,0.05,2.96995,0,0,-4.4145,0
27,0,Box,0,-10,0,0,0,0
27,1,Box,-8.4682,-8.0028,-0.00152687,13.0578,-0.00013863,-0.003292
27,2,Box,5,3.89365,0.785,0,-4.578,0
27,3,Box,0,-1.10635,0,0,-4.578,0
27,4,Box,0.05,2.89365,0,0,-4.578,0
28,0,Box,0,-10,0,0,0,0
28,1,Box,-8.25173,-8.0028,-0.00158176,12.9884,-0.000137641,-0.00329338
28,2,Box,5,3.81462,0.785,0,-4.7415,0
28,3,Box,0,-1.18538,0,0,-4.7415,0
28,4,Box,0.05,2.81462,0,0,-4.7415,0
29,0,Box,0,-10,0,0,0,0
29,1,Box,-8.03641,-8.0028,-0.00163668,12.919,-0.000136655,-0.00329476
29,2,Box,5,3.73287,0.785,0,-4.905,0
29,3,Box,0,-1.26713,0,0,-4.905,0
29,4,Box,0.05,2.73287,0,0,-4.905,0
30,0,Box,0,-10,0,0,0,0
30,1,Box,-7.82225,-8.00281,-0.00169161,12.8497,-0.000135677,-0.00329613
30,2,Box,5,3.6484,0.785,0,-5.0685,0
30,3,Box,0,-1.3516,0,0,-5.0685,0
30,4,Box,0.05,2.6484,0,0,-5.0685,0
31,0,Box,0,-10,0,0,0,0
31,1,Box,-7.60924,-8.00281,-0.00174657,12.7803,-0.000134685,-0.00329751
31,2,Box,5,3.5612,0.785,0,-5.232,0
31,3,Box,0,-1.4388,0,0,-5.232,0
31,4,Box,0.05,2.5612,0,0,-5.232,0
32,0,Box,0,-10,0,0,0,0
32,1,Box,-7.39739,-8.00281,-0.00180155,12.7109,-0.000133692,-0.00329889
32,2,Box,5,3.47127,0.785,0,-5.3955,0
32,3,Box,0,-1.52873,0,0,-5.3955,0
32,4,Box,0.05,2.47127,0,0,-5.3955,0
33,0,Box,0,-10,0,0,0,0
33,1,Box,-7.1867,-8.00281,-0.00185656,12.6416,-0.000132722,-0.00330025
33,2,Box,5,3.37862,0.785,0,-5.559,0
33,3,Box,0,-1.62138,0,0,-5.559,0
33,4,Box,0.05,2.37862,0,0,-5.559,0
34,0,Box,0,-10,0,0,0,0
