Frame,BodyID,Shape,PosX,PosY,Angle,VelX,VelY,AngVel
25,1,Circle,-3.83333,-0.956475,0,5,-4.251,0
25,2,Circle,3.83333,-0.956475,0,-5,-4.251,0
25,3,Circle,0,1.04352,0,0,-4.251,0
26,0,Box,0,-5,0,0,0,0
26,1,Circle,-3.75,-1.03005,0,5,-4.4145,0
26,2,Circle,3.75,-1.03005,0,-5,-4.4145,0
26,3,Circle,0,0.96995,0,0,-4.4145,0
27,0,Box,0,-5,0,0,0,0
27,1,Circle,-3.66666,-1.10635,0,5,-4.578,0
27,2,Circle,3.66666,-1.10635,0,-5,-4.578,0
27,3,Circle,0,0.89365,0,0,-4.578,0
28,0,Box,0,-5,0,0,0,0
28,1,Circle,-3.58333,-1.18538,0,5,-4.7415,0
28,2,Circle,3.58333,-1.18538,0,-5,-4.7415,0
28,3,Circle,0,0.814625,0,0,-4.7415,0
29,0,Box,0,-5,0,0,0,0
29,1,Circle,-3.5,-1.26713,0,5,-4.905,0
29,2,Circle,3.5,-1.26713,0,-5,-4.905,0
29,3,Circle,0,0.732875,0,0,-4.905,0
30,0,Box,0,-5,0,0,0,0
30,1,Circle,-3.41666,-1.3516,0,5,-5.0685,0
30,2,Circle,3.41666,-1.3516,0,-5,-5.0685,0
30,3,Circle,0,0.6484,0,0,-5.0685,0
31,0,Box,0,-5,0,0,0,0
31,1,Circle,-3.33333,-1.4388,0,5,-5.232,0
31,2,Circle,3.33333,-1.4388,0,-5,-5.232,0
31,3,Circle,0,0.5612,0,0,-5.232,0
32,0,Box,0,-5,0,0,0,0
32,1,Circle,-3.25,-1.52873,0,5,-5.3955,0
32,2,Circle,3.25,-1.52873,0,-5,-5.3955,0
32,3,Circle,0,0.471275,0,0,-5.3955,0
33,0,Box,0,-5,0,0,0,0
33,1,Circle,-3.16666,-1.62138,0,5,-5.559,0
33,2,Circle,3.16666,-1.62138,0,-5,-5.559,0
33,3,Circle,0,0.378625,0,0,-5.559,0
34,0,Box,0,-5,0,0,0,0
34,1,Circle,-3.08333,-1.71675,0,5,-5.7225,0
34,2,Circle,3.08333,-1.71675,0,-5,-5.7225,0
34,3,Circle,0,0.28325,0,0,-5.7225,0
35,0,Box,0,-5,0,0,0,0
35,1,Circle,-3,-1.81485,0,5,-5.886,0
35,2,Circle,3,-1.81485,0,-5,-5.886,0
35,3,Circle,0,0.18515,0,0,-5.886,0
36,0,Box,0,-5,0,0,0,0
36,1,Circle,-2.91666,-1.91568,0,5,-6.0495,0
36,2,Circle,2.91666,-1.91568,0,-5,-6.0495,0
36,3,Circle,0,0.0843248,0,0,-6.0495,0
37,0,Box,0,-5,0,0,0,0
37,1,Circle,-2.83333,-2.01923,0,5,-6.213,0
37,2,Circle,2.83333,-2.01923,0,-5,-6.213,0
37,3,Circle,0,-0.0192252,0,0,-6.213,0
38,0,Box,0,-5,0,0,0,0
38,1,Circle,-2.75,-2.1255,0,5,-6.3765,0
38,2,Circle,2.75,-2.1255,0,-5,-6.3765,0
38,3,Circle,0,-0.1255,0,0,-6.3765,0
39,0,Box,0,-5,0,0,0,0
39,1,Circle,-2.66666,-2.2345,0,5,-6.54,0
39,2,Circle,2.66666,-2.2345,0,-5,-6.54,0
39,3,Circle,0,-0.2345,0,0,-6.54,0
40,0,Box,0,-5,0,0,0,0
40,1,Circle,-2.58333,-2.34623,0,5,-6.7035,0
40,2,Circle,2.58333,-2.34623,0,-5,-6.7035,0
40,3,Circle,0,-0.346225,0,0,-6.7035,0
41,0,Box,0,-5,0,0,0,0
41,1,Circle,-2.5,-2.46068,0,5,-6.867,0
41,2,Circle,2.5,-2.46068,0,-5,-6.867,0
41,3,Circle,0,-0.460675,0,0,-6.867,0
42,0,Box,0,-5,0,0,0,0
42,1,Circle,-2.41666,-2.57785,0,5,-7.0305,0
42,2,Circle,2.41666,-2.57785,0,-5,-7.0305,0
42,3,Circle,0,-0.57785,0,0,-7.0305,0
43,0,Box,0,-5,0,0,0,0
43,1,Circle,-2.33333,-2.69775,0,5,-7.194,0
43,2,Circle,2.33333,-2.69775,0,-5,-7.194,0
43,3,Circle,0,-0.69775,0,0,-7.194,0
44,0,Box,0,-5,0,0,0,0
44,1,Circle,-2.25,-2.82038,0,5,-7.3575,0
44,2,Circle,2.25,-2.82038,0,-5,-7.3575,0
44,3,Circle,0,-0.820375,0,0,-7.3575,0
45,0,Box,0,-5,0,0,0,0
45,1,Circle,-2.16666,-2.94573,0,5,-7.521,0
45,2,Circle,2.16666,-2.94573,0,-5,-7.521,0
45,3,Circle,0,-0.945725,0,0,-7.521,0
46,0,Box,0,-5,0,0,0,0
46,1,Circle,-2.08333,-3.0738,0,5,-7.6845,0
46,2,Circle,2.08333,-3.0738,0,-5,-7.6845,0
46,3,Circle,0,-1.0738,0,0,-7.6845,0
47,0,Box,0,-5,0,0,0,0
47,1,Circle,-2,-3.2046,0,5,-7.848,0
47,2,Circle,2,-3.2046,0,-5,-7.848,0
47,3,Circle,0,-1.2046,0,0,-7.848,0
48,0,Box,0,-5,0,0,0,0
48,1,Circle,-1.91666,-3.33812,0,5,-8.0115,0
48,2,Circle,1.91666,-3.33812,0,-5,-8.0115,0
48,3,Circle,0,-1.33812,0,0,-8.0115,0
49,0,Box,0,-5,0,0,0,0
49,1,Circle,-1.83333,-3.47438,0,5,-8.175,0
49,2,Circle,1.83333,-3.47438,0,-5,-8.175,0
49,3,Circle,0,-1.47438,0,0,-8.175,0
50,0,Box,0,-5,0,0,0,0
50,1,Circle,-1.75,-3.61335,0,5,-8.3385,0
50,2,Circle,1.75,-3.61335,0,-5,-8.3385,0
50,3,Circle,0,-1.61335,0,0,-8.3385,0
51,0,Box,0,-5,0,0,0,0
51,1,Circle,-1.66666,-3.75505,0,5,-8.502,0
51,2,Circle,1.66666,-3.75505,0,-5,-8.502,0
51,3,Circle,0,-1.75505,0,0,-8.502,0
52,0,Box,0,-5,0,0,0,0
52,1,Circle,-1.58333,-3.89947,0,5,-8.6655,0
52,2,Circle,1.58333,-3.89947,0,-5,-8.6655,0
52,3,Circle,0,-1.89947,0,0,-8.6655,0
53,0,Box,0,-5,0,0,0,0
53,1,Circle,-1.5,-4.04662,0,5,-8.829,0
53,2,Circle,1.5,-4.04662,0,-5,-8.829,0
53,3,Circle,0,-2.04662,0,0,-8.829,0
54,0,Box,0,-5,0,0,0,0
54,1,Circle,-1.41666,-4.1965,0,5,-8.9925,0
54,2,Circle,1.41666,-4.1965,0,-5,-8.9925,0
54,3,Circle,0,-2.1965,0,0,-8.9925,0
55,0,Box,0,-5,0,0,0,0
55,1,Circle,-1.33333,-4.3491,0,5,-9.156,0
55,2,Circle,1.33333,-4.3491,0,-5,-9.156,0
55,3,Circle,0,-2.3491,0,0,-9.156,0
56,0,Box,0,-5,0,0,0,0
56,1,Circle,-1.25,-4.50442,0,5,7.4556,0
56,2,Circle,1.25,-4.50442,0,-5,7.4556,0
56,3,Circle,0,-2.50442,0,0,-9.3195,0
57,0,Box,0,-5,0,0,0,0
57,1,Circle,-1.16666,-4.38289,0,5,-5.83368,0
57,2,Circle,1.16666,-4.38289,0,-5,-5.83368,0
57,3,Circle,0,-2.66247,0,0,-9.483,0
