Frame,BodyID,Shape,PosX,PosY,Angle,VelX,VelY,AngVel
24,0,Box,0,-1,0,0,0,0
24,1,Box,-2.73188e-09,0.497278,2.62012e-08,3.72529e-09,-5.21541e-08,5.7742e-08
24,2,Box,1.1,0.497278,2.62012e-08,3.72529e-09,-5.21541e-08,5.7742e-08
24,3,Box,2.2,0.497278,2.62012e-08,3.72529e-09,-5.21541e-08,5.7742e-08
24,4,Box,3.3,0.497278,2.62012e-08,3.72529e-09,-5.21541e-08,5.7742e-08
24,5,Box,4.4,0.497278,2.62012e-08,3.72529e-09,-5.21541e-08,5.7742e-08
26,0,Box,0,-1,0,0,0,0
26,1,Box,-2.57666e-09,0.497278,2.83122e-08,5.58794e-09,-5.21541e-08,5.7742e-08
26,2,Box,1.1,0.497278,2.83122e-08,5.58794e-09,-5.21541e-08,5.7742e-08
26,3,Box,2.2,0.497278,2.83122e-08,5.58794e-09,-5.21541e-08,5.7742e-08
26,4,Box,3.3,0.497278,2.83122e-08,5.58794e-09,-5.21541e-08,5.7742e-08
26,5,Box,4.4,0.497278,2.83122e-08,5.58794e-09,-5.21541e-08,5.7742e-08
28,0,Box,0,-1,0,0,0,0
28,1,Box,-2.35935e-09,0.497278,3.04232e-08,7.45058e-09,-5.21541e-08,5.7742e-08
28,2,Box,1.1,0.497278,3.04232e-08,7.45058e-09,-5.21541e-08,5.7742e-08
28,3,Box,2.2,0.497278,3.04232e-08,7.45058e-09,-5.21541e-08,5.7742e-08
28,4,Box,3.3,0.497278,3.04232e-08,7.45058e-09,-5.21541e-08,5.7742e-08
28,5,Box,4.4,0.497278,3.04232e-08,7.45058e-09,-5.21541e-08,5.7742e-08
30,0,Box,0,-1,0,0,0,0
30,1,Box,-1.98682e-09,0.497278,3.24195e-08,1.30385e-08,-5.96046e-08,6.68723e-08
30,2,Box,1.1,0.497278,3.26783e-08,9.31323e-09,-5.21541e-08,6.2066e-08
30,3,Box,2.2,0.497278,3.26783e-08,9.31323e-09,-5.21541e-08,6.2066e-08
30,4,Box,3.3,0.497278,3.26783e-08,9.31323e-09,-5.21541e-08,6.2066e-08
30,5,Box,4.4,0.497278,3.26783e-08,9.31323e-09,-5.21541e-08,6.2066e-08
32,0,Box,0,-1,0,0,0,0
32,1,Box,-1.36594e-09,0.497278,3.46485e-08,2.04891e-08,-5.96046e-08,6.68723e-08
32,2,Box,1.1,0.497278,3.49335e-08,1.11759e-08,-5.21541e-08,6.2066e-08
32,3,Box,2.2,0.497278,3.49335e-08,1.11759e-08,-5.21541e-08,6.2066e-08
32,4,Box,3.3,0.497278,3.49335e-08,1.11759e-08,-5.21541e-08,6.2066e-08
32,5,Box,4.4,0.497278,3.49335e-08,1.11759e-08,-5.21541e-08,6.2066e-08
34,0,Box,0,-1,0,0,0,0
34,1,Box,-4.96706e-10,0.497278,3.68776e-08,2.79397e-08,-5.96046e-08,6.68723e-08
34,2,Box,1.1,0.497278,3.71886e-08,1.30385e-08,-5.21541e-08,6.2066e-08
34,3,Box,2.2,0.497278,3.71886e-08,1.30385e-08,-5.21541e-08,6.2066e-08
34,4,Box,3.3,0.497278,3.71886e-08,1.30385e-08,-5.21541e-08,6.2066e-08
34,5,Box,4.4,0.497278,3.71886e-08,1.30385e-08,-5.21541e-08,6.2066e-08
36,0,Box,0,-1,0,0,0,0
36,1,Box,6.20882e-10,0.497278,3.91067e-08,3.53903e-08,-5.96046e-08,6.68723e-08
36,2,Box,1.1,0.497278,3.94437e-08,1.49012e-08,-5.21541e-08,6.2066e-08
36,3,Box,2.2,0.497278,3.94437e-08,1.49012e-08,-5.21541e-08,6.2066e-08
36,4,Box,3.3,0.497278,3.94437e-08,1.49012e-08,-5.21541e-08,6.2066e-08
36,5,Box,4.4,0.497278,3.94437e-08,1.49012e-08,-5.21541e-08,6.2066e-08
38,0,Box,0,-1,0,0,0,0
38,1,Box,1.98682e-09,0.497278,4.13358e-08,4.28408e-08,-5.96046e-08,6.68723e-08
38,2,Box,1.1,0.497278,4.16989e-08,1.67638e-08,-5.21541e-08,6.2066e-08
38,3,Box,2.2,0.497278,4.16989e-08,1.67638e-08,-5.21541e-08,6.2066e-08
38,4,Box,3.3,0.497278,4.16989e-08,1.67638e-08,-5.21541e-08,6.2066e-08
38,5,Box,4.4,0.497278,4.16989e-08,1.67638e-08,-5.21541e-08,6.2066e-08
40,0,Box,0,-1,0,0,0,0
40,1,Box,3.60111e-09,0.497278,4.35648e-08,5.02914e-08,-5.96046e-08,6.68723e-08
40,2,Box,1.1,0.497278,4.3954e-08,1.86265e-08,-5.21541e-08,6.2066e-08
40,3,Box,2.2,0.497278,4.3954e-08,1.86265e-08,-5.21541e-08,6.2066e-08
40,4,Box,3.3,0.497278,4.3954e-08,1.86265e-08,-5.21541e-08,6.2066e-08
40,5,Box,4.4,0.497278,4.3954e-08,1.86265e-08,-5.21541e-08,6.2066e-08
42,0,Box,0,-1,0,0,0,0
42,1,Box,5.46376e-09,0.497278,4.57939e-08,5.7742e-08,-5.96046e-08,6.68723e-08
42,2,Box,1.1,0.497278,4.62091e-08,2.04891e-08,-5.21541e-08,6.2066e-08
42,3,Box,2.2,0.497278,4.62091e-08,2.04891e-08,-5.21541e-08,6.2066e-08
42,4,Box,3.3,0.497278,4.62091e-08,2.04891e-08,-5.21541e-08,6.2066e-08
42,5,Box,4.4,0.497278,4.62091e-08,2.04891e-08,-5.21541e-08,6.2066e-08
44,0,Box,0,-1,0,0,0,0
44,1,Box,7.48163e-09,0.497278,4.78367e-08,6.14673e-08,-5.96046e-08,6.12844e-08
44,2,Box,1.1,0.497278,4.84643e-08,2.23517e-08,-5.21541e-08,6.2066e-08
44,3,Box,2.2,0.497278,4.84643e-08,2.23517e-08,-5.21541e-08,6.2066e-08
44,4,Box,3.3,0.497278,4.84643e-08,2.23517e-08,-5.21541e-08,6.2066e-08
44,5,Box,4.4,0.497278,4.84643e-08,2.23517e-08,-5.21541e-08,6.2066e-08
46,0,Box,0,-1,0,0,0,0
46,1,Box,9.59262e-09,0.497278,4.97864e-08,6.33299e-08,-5.96046e-08,5.56964e-08
46,2,Box,1.1,0.497278,5.07194e-08,2.42144e-08,-5.21541e-08,6.2066e-08
46,3,Box,2.2,0.497278,5.07194e-08,2.42144e-08,-5.21541e-08,6.2066e-08
46,4,Box,3.3,0.497278,5.07194e-08,2.42144e-08,-5.21541e-08,6.2066e-08
46,5,Box,4.4,0.497278,5.07194e-08,2.42144e-08,-5.21541e-08,6.2066e-08
48,0,Box,0,-1,0,0,0,0
48,1,Box,1.17036e-08,0.497278,5.1643e-08,6.33299e-08,-5.96046e-08,5.56964e-08
48,2,Box,1.1,0.497278,5.29745e-08,2.6077e-08,-5.21541e-08,6.2066e-08
48,3,Box,2.2,0.497278,5.29745e-08,2.6077e-08,-5.21541e-08,6.2066e-08
48,4,Box,3.3,0.497278,5.29745e-08,2.6077e-08,-5.21541e-08,6.2066e-08
48,5,Box,4.4,0.497278,5.29745e-08,2.6077e-08,-5.21541e-08,6.2066e-08
50,0,Box,0,-1,0,0,0,0
50,1,Box,1.38146e-08,0.497278,5.34995e-08,6.33299e-08,-5.96046e-08,5.56964e-08
50,2,Box,1.1,0.497278,5.52296e-08,2.79397e-08,-5.21541e-08,6.2066e-08
50,3,Box,2.2,0.497278,5.52296e-08,2.79397e-08,-5.21541e-08,6.2066e-08
50,4,Box,3.3,0.497278,5.52296e-08,2.79397e-08,-5.21541e-08,6.2066e-08
50,5,Box,4.4,0.497278,5.52296e-08,2.79397e-08,-5.21541e-08,6.2066e-08
52,0,Box,0,-1,0,0,0,0
52,1,Box,1.59256e-08,0.497278,5.53561e-08,6.33299e-08,-5.96046e-08,5.56964e-08
52,2,Box,1.1,0.497278,5.74848e-08,2.98023e-08,-5.21541e-08,6.2066e-08
52,3,Box,2.2,0.497278,5.74848e-08,2.98023e-08,-5.21541e-08,6.2066e-08
52,4,Box,3.3,0.497278,5.74848e-08,2.98023e-08,-5.21541e-08,6.2066e-08
52,5,Box,4.4,0.497278,5.74848e-08,2.98023e-08,-5.21541e-08,6.2066e-08
54,0,Box,0,-1,0,0,0,0
54,1,Box,1.79435e-08,0.497278,5.75053e-08,5.96046e-08,-5.96046e-08,6.44764e-08
54,2,Box,1.1,0.497278,5.97399e-08,3.1665e-08,-5.21541e-08,6.2066e-08
54,3,Box,2.2,0.497278,5.97399e-08,3.1665e-08,-5.21541e-08,6.2066e-08
54,4,Box,3.3,0.497278,5.97399e-08,3.1665e-08,-5.21541e-08,6.2066e-08
54,5,Box,4.4,0.497278,5.97399e-08,3.1665e-08,-5.21541e-08,6.2066e-08
56,0,Box,0,-1,0,0,0,0
56,1,Box,1.98682e-08,0.497278,5.97476e-08,5.7742e-08,-5.96046e-08,7.00644e-08
56,2,Box,1.1,0.497278,6.1481e-08,4.28408e-08,-5.96046e-08,5.13019e-08
56,3,Box,2.2,0.497278,6.20041e-08,3.35276e-08,-5.21541e-08,6.23363e-08
56,4,Box,3.3,0.497278,6.20041e-08,3.35276e-08,-5.21541e-08,6.23363e-08
56,5,Box,4.4,0.497278,6.20041e-08,3.35276e-08,-5.21541e-08,6.23363e-08
58,0,Box,0,-1,0,0,0,0
58,1,Box,2.19792e-08,0.497278,6.17263e-08,6.51926e-08,-5.21541e-08,6.30847e-08
58,2,Box,1.1,0.497278,6.32066e-08,5.21541e-08,-5.96046e-08,5.13019e-08
58,3,Box,2.2,0.497278,6.42682e-08,3.53903e-08,-5.21541e-08,6.23363e-08
58,4,Box,3.3,0.497278,6.42682e-08,3.53903e-08,-5.21541e-08,6.23363e-08
58,5,Box,4.4,0.497278,6.42682e-08,3.53903e-08,-5.21541e-08,6.23363e-08
60,0,Box,0,-1,0,0,0,0
60,1,Box,2.41523e-08,0.497278,6.35807e-08,6.51926e-08,-5.21541e-08,5.56341e-08
60,2,Box,1.1,0.497278,6.49322e-08,6.14673e-08,-5.96046e-08,5.13019e-08
60,3,Box,2.2,0.497278,6.65323e-08,3.72529e-08,-5.21541e-08,6.23363e-08
60,4,Box,3.3,0.497278,6.65323e-08,3.72529e-08,-5.21541e-08,6.23363e-08
60,5,Box,4.4,0.497278,6.65323e-08,3.72529e-08,-5.21541e-08,6.23363e-08
62,0,Box,0,-1,0,0,0,0
62,1,Box,2.63254e-08,0.497278,6.54352e-08,6.51926e-08,-5.21541e-08,5.56341e-08
62,2,Box,1.1,0.497278,6.6844e-08,6.70552e-08,-5.21541e-08,6.24778e-08
62,3,Box,2.2,0.497278,6.87965e-08,3.91155e-08,-5.21541e-08,6.23363e-08
62,4,Box,3.3,0.497278,6.87965e-08,3.91155e-08,-5.21541e-08,6.23363e-08
62,5,Box,4.4,0.497278,6.87965e-08,3.91155e-08,-5.21541e-08,6.23363e-08
64,0,Box,0,-1,0,0,0,0
64,1,Box,2.84985e-08,0.497278,6.72897e-08,6.51926e-08,-5.21541e-08,5.56341e-08
64,2,Box,1.1,0.497278,6.87093e-08,6.51926e-08,-5.21541e-08,5.87525e-08
64,3,Box,2.2,0.497278,7.10606e-08,4.09782e-08,-5.21541e-08,6.23363e-08
64,4,Box,3.3,0.497278,7.10606e-08,4.09782e-08,-5.21541e-08,6.23363e-08
64,5,Box,4.4,0.497278,7.10606e-08,4.09782e-08,-5.21541e-08,6.23363e-08
66,0,Box,0,-1,0,0,0,0
66,1,Box,3.06716e-08,0.497278,6.91442e-08,6.51926e-08,-5.21541e-08,5.56341e-08
66,2,Box,1.1,0.497278,7.06677e-08,6.51926e-08,-5.21541e-08,5.87525e-08
66,3,Box,2.2,0.497278,7.33248e-08,4.28408e-08,-5.21541e-08,6.23363e-08
66,4,Box,3.3,0.497278,7.33248e-08,4.28408e-08,-5.21541e-08,6.23363e-08
66,5,Box,4.4,0.497278,7.33248e-08,4.28408e-08,-5.21541e-08,6.23363e-08
68,0,Box,0,-1,0,0,0,0
68,1,Box,3.28446e-08,0.497278,7.09986e-08,6.51926e-08,-5.21541e-08,5.56341e-08
68,2,Box,1.1,0.497278,7.26262e-08,6.51926e-08,-5.21541e-08,5.87525e-08
68,3,Box,2.2,0.497278,7.55889e-08,4.47035e-08,-5.21541e-08,6.23363e-08
68,4,Box,3.3,0.497278,7.55889e-08,4.47035e-08,-5.21541e-08,6.23363e-08
68,5,Box,4.4,0.497278,7.55889e-08,4.47035e-08,-5.21541e-08,6.23363e-08
70,0,Box,0,-1,0,0,0,0
70,1,Box,3.50177e-08,0.497278,7.28531e-08,6.51926e-08,-5.21541e-08,5.56341e-08
70,2,Box,1.1,0.497278,7.45846e-08,6.51926e-08,-5.21541e-08,5.87525e-08
70,3,Box,2.2,0.497278,7.78531e-08,4.65661e-08,-5.21541e-08,6.23363e-08
70,4,Box,3.3,0.497278,7.78531e-08,4.65661e-08,-5.21541e-08,6.23363e-08
